AE1,AE2,AE3,fdc_id,description
3.736569,3.6674619,6.9903827,2473520,"CORN FLAKES CRISPY TOASTED CEREAL, CORN FLAKES"
3.4601564,3.2330065,6.555099,1928910,CORN FLAKES OVEN TOASTED FLAKES OF CORN CEREAL
2.1135056,1.7218825,4.299121,1942541,"CORN FLAKES TOASTED CORN CEREAL, CORN FLAKES"
3.104651,2.8971539,6.065603,2656668,"CORN FLAKES TOASTED CORN CEREAL, CORN FLAKES"
2.8441663,2.4869967,5.4318686,2651593,"CORN FLAKES TOASTED CORN CEREAL, CORN FLAKES"
3.104651,2.8971539,6.065603,2620296,"CORN FLAKES TOASTED CORN CEREAL, CORN FLAKES"
3.5945415,3.5651803,7.00778,2617794,"CORN POCKETS TOASTED CORN CEREAL, CORN POCKETS"
3.104651,2.8971539,6.065603,2677187,"CORN TOASTED FLAKES OF CORN CEREAL, CORN FLAKES"
1.9504097,1.768147,4.4977126,364070,"CORN, FLAX, BUCKWHEAT, QUINOA, AMARANTH CEREAL WITH RAISINS"
2.4272566,2.2308204,4.45282,2587828,"CRANBERRY ALMOND CRUNCH CEREAL, CRANBERRY ALMOND CRUNCH"
2.145268,2.1343908,4.415589,2472626,"CRANBERRY ALMOND HARVEST CEREAL, CRANBERRY ALMOND HARVEST"
3.1691146,3.2147336,4.829929,2470741,"CRANBERRY VANILLA TRAIL MIX CEREAL, CRANBERRY VANILLA"
1.9374732,1.0165052,2.4662478,2159903,"CREAM FARINA ENRICHED WHEAT CEREAL, CREAM FARINA"
1.7455633,1.1297419,2.2772837,2012192,"CREAM OF THE WEST, ROASTED 7-GRAIN HOT CEREAL"
2.0348167,2.1493702,5.478757,1636258,"CREAM OF WHEAT, INSTANT HOT CEREAL, CINNABON, CINNABON"
3.6882868,2.8823938,4.7231956,1514178,"CREAM OF WHEAT, INSTANT WHOLE GRAIN HOT CEREAL"
1.8421717,0.95072246,2.4259727,2401373,"CREAMY HOT WHEAT CEREAL, CREAMY HOT WHEAT"
1.2606676,0.4249122,2.1484926,2158189,"CREAMY! RICE HOT CEREAL, CREAMY! RICE HOT"
2.7814035,2.6356912,5.6988225,2619349,"CRISP CORN & RICE CEREAL, CRISP CORN & RICE"
3.1023502,3.1090312,6.505008,2461002,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
3.1023502,3.1090312,6.505008,2250870,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
2.865162,2.7875524,6.0249763,2659850,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
3.1023502,3.1090312,6.505008,2478674,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
3.1023502,3.1090312,6.505008,2655382,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
2.0250947,2.5252905,6.3265934,2619408,"CRISPY COLORS SWEETENED RICE CEREAL, CRISPY COLORS"
2.7814035,2.6356912,5.6988225,2460813,"CRISPY HEXAGONS CORN & RICE CEREAL, CRISPY HEXAGONS"
2.694582,2.790433,5.4708953,2485359,"CRISPY HEXAGONS CORN AND RICE CEREAL, CRISPY HEXAGONS"
3.4761677,3.005362,5.2817163,728378,CRISPY OATS TOASTED WHOLE GRAIN OAT CEREAL
2.562736,2.2697632,5.3060904,2456482,"CRISPY RICE & WHEAT FLAKES CEREAL WITH STRAWBERRIES, STRAWBERRY"
2.562736,2.2697632,5.3060904,1897760,"CRISPY RICE & WHEAT FLAKES CEREAL, RED BERRIES"
2.999187,2.9614673,6.151491,2533659,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.5912447,2.3327157,5.319704,2461845,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.999187,2.9614673,6.151491,2680297,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.999187,2.9614673,6.151491,2620297,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.999187,2.9614673,6.151491,2501963,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.999187,2.9614673,6.151491,2472698,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.693554,2.6306658,5.8410745,2656312,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.999187,2.9614673,6.151491,2675148,"CRISPY RICE TOASTED RICE CEREAL, CRISPY RICE"
2.5251231,2.2256935,4.7270555,2572411,"CRISPY WHEAT & RICE FLAKES CEREAL, VANILLA ALMOND"
1.9692739,2.154134,5.259164,1630307,"CRISPY, SWEETENED CORN CEREAL, FRENCH TOAST CRUNCH"
2.259365,2.7914662,5.3398485,1664218,"CRISPY, SWEETENED WHOLE WHEAT & RICE CEREAL, CINNAMON"
2.6296086,3.3288846,6.20435,1625834,"CRISPY, SWEETENED WHOLE WHEAT AND RICE CEREAL, CINNAMON"
2.0708165,1.7381201,4.3029943,1119537,"CRUNCHY BRAN & RAISIN CEREAL, CRUNCHY BRAN & RAISIN"
1.663698,1.9931319,4.6775575,1967911,"CRUNCHY CINNAMON MULTI-GRAIN CEREAL, CRUNCHY CINNAMON"
3.477857,3.421711,6.8377986,2055633,CRUNCHY CORN SQUARES OVEN TOASTED CORN CEREAL
3.477857,3.421711,6.8377986,2133700,"CRUNCHY CORN TOASTED CORN CEREAL, CRUNCHY CORN"
2.1457472,2.2980018,5.4898624,2595926,"CUTIE-O'S APPLE STRAWBERRY CEREAL, APPLE; STRAWBERRY"
1.7790215,2.152772,2.5656385,2660522,"DARK CHOCOLATE ALMOND CEREAL, DARK CHOCOLATE ALMOND"
1.7790215,2.152772,2.5656385,2660544,"DARK CHOCOLATE ALMOND CEREAL, DARK CHOCOLATE ALMOND"
1.4109175,2.71806,1.9083214,2560897,"DARK CHOCOLATE CHERRY CEREAL, DARK CHOCOLATE; CHERRY"
6.0802417,5.431767,4.9414062,2415534,"DARK CHOCOLATE KETO FRIENDLY CEREAL, DARK CHOCOLATE"
2.155323,1.8416368,2.9792962,2282633,"DATE & ALMOND MULTIGRAIN HOT CEREAL, DATE & ALMOND"
4.3273983,4.0704036,5.1524644,1965370,"DELICIOUS HOT POWER CEREAL, BROWN SUGAR + CINNAMON"
1.789911,2.182108,4.239299,2596073,"DUO SNAX WITH CHOCOLATE FLAVORED CENTER CEREAL, CHOCOLATE"
2.6670866,2.5745583,2.7183983,2015587,"EARNEST EATS, ASIA BLEND SUPERFOOD HOT CEREAL"
2.456584,2.4100661,4.8981147,2490613,"EL CHAVO MULTIGRAIN RINGS CEREAL, HONEY NUT"
2.5867848,2.5160995,5.245947,1859948,"ESSENTIALLY YOU VANILLA ALMOND CEREAL, VANILLA ALMOND"
2.6629682,2.570273,5.4531794,2013119,"EXTRA RAISIN BRAN CEREAL, EXTRA RAISIN BRAN"
1.2545346,0.7466456,2.23843,1906664,"FROSTED BITE-SIZE SHREDDED WHEAT CEREAL, CHOCOLATE"
2.6946406,3.1470947,6.3801594,1663784,"FROSTED CINNAMON OAT CEREAL WITH MARSHMALLOWS, CINNAMON VANILLA"
2.6946406,3.1470947,6.3801594,1663368,"FROSTED CINNAMON OAT CEREAL WITH MARSHMALLOWS, CINNAMON VANILLA"
1.5042075,1.8434821,4.1134467,2155008,"FROSTED COOKIES & CREME CEREAL, FROSTED COOKIES & CREME"
1.5042075,1.8434821,4.1134467,2175773,"FROSTED COOKIES & CREME CEREAL, FROSTED COOKIES & CREME"
1.6380935,1.7258716,4.89462,2620305,"FROSTED CORN FLAKES CEREAL, FROSTED CORN FLAKES"
1.6346765,1.4998498,4.299012,695084,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.7528197,1.9448483,5.3925977,2482537,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.7528197,1.9448483,5.3925977,2471076,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.7528197,1.9448483,5.3925977,2473516,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.5397336,1.4859672,4.774549,2289288,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.5733609,1.53476,4.7399416,2454782,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.7528197,1.9448483,5.3925977,2576751,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.6380935,1.7258716,4.89462,2485248,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1.4147515,0.5634241,2.192406,1914151,"FROSTED LIGHTLY SWEETENED WHOLE GRAIN CEREAL, ORIGINAL"
1.5042559,0.6406489,2.2698472,1885270,FROSTED LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL
1.345033,0.5090959,2.1893842,2470790,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1.345033,0.5090959,2.1893842,2470801,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1.345033,0.5090959,2.1893842,2470783,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1.345033,0.5090959,2.1893842,2470779,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1.5042559,0.6406489,2.2698472,1864073,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1.345033,0.5090959,2.1893842,2470802,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
2.168902,2.5202703,5.6653757,2462548,"FROSTED OAT CEREAL WITH MARSHMALLOWS, FROSTED OAT WITH MARSHMALLOWS"
2.0824149,2.4954538,5.837769,2660014,"FROSTED OAT CEREAL WITH MARSHMALLOWS, FROSTED OAT WITH MARSHMALLOWS"
2.168902,2.5202703,5.6653757,2638796,"FROSTED OAT CEREAL WITH MARSHMALLOWS, FROSTED OAT WITH MARSHMALLOWS"
1.5042559,0.6406489,2.2698472,2112092,"FROSTED SHREDDED WHEAT BITE SIZE CEREAL, BLUEBERRY"
1.5042559,0.6406489,2.2698472,2117849,"FROSTED SHREDDED WHEAT CEREAL, FROSTED SHREDDED WHEAT"
1.345033,0.5090959,2.1893842,2473515,FROSTED SHREDDED WHEAT SWEETENED WHOLE GRAIN CEREAL
2.8206797,3.1772275,6.273976,1635867,FROSTED TOASTED OAT CEREAL WITH MIXED UP MARSHMALLOWS
2.7890277,3.179616,6.6232047,2474952,FROSTED WHOLE GRAIN OAT CEREAL WITH LUNAR MARSHMALLOWS
2.5349722,2.819538,5.826906,2118113,FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOW BITS
2.7890277,3.179616,6.6232047,2473522,FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS TREASURES
2.7890277,3.179616,6.6232047,2469545,"FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOWS"
1.7528197,1.9448483,5.3925977,2462354,"FROSTY FLAKES SWEETENED CORN CEREAL, FROSTY FLAKES"
2.0250947,2.5252905,6.3265934,2627308,"FRUIT CRISPS SWEETENED RICE CEREAL, FRUIT CRISPS"
1.7324876,1.9307748,4.887283,2107190,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
2.155817,2.2588558,5.098555,2089084,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
1.4493452,1.8347169,5.0764546,2141230,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
1.4493452,1.8347169,5.0764546,2141237,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
1.800718,1.9528708,4.843199,2089068,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
1.4493452,1.8347169,5.0764546,2140767,"FRUIT FLAVOR SWEETENED MULTI-GRAIN CEREAL, FRUIT"
0.28758174,2.9856281,2.656593,2169534,"FRUIT FLAVORED CEREAL IN WHITE CONFECTION CLUSTERS, FRUIT"
2.2854614,2.5035744,5.512493,2141571,"FRUIT FLAVORS SWEETENED MULTI-GRAIN CEREAL, FRUIT"
2.2854614,2.5035744,5.512493,2175553,"FRUIT FLAVORS SWEETENED MULTI-GRAIN CEREAL, FRUIT"
1.5975367,1.833492,5.2951484,2019800,"FRUIT MUNCH SWEETENED RICE CEREAL, FRUIT MUNCH"
2.0250947,2.5252905,6.3265934,2487125,"FRUIT RAGEOUS SWEETENED RICE CEREAL, FRUIT RAGEOUS"
1.5733356,1.9890146,5.1482477,2641964,"FRUIT RINGS SWEETENED MULTIGRAIN CEREAL, FRUIT RINGS"
1.5733356,1.9890146,5.1482477,2656624,"FRUIT SPINS SWEETENED MULTIGRAIN CEREAL, FRUIT SPINS"
1.9654084,1.9642438,4.8852053,2524374,"FRUIT SPINS SWEETENED MULTIGRAIN CEREAL, FRUIT SPINS"
1.5733356,1.9890146,5.1482477,2523244,"FRUIT WHIRLS FROSTED MULTIGRAIN CEREAL, FRUIT WHIRLS"
2.0250947,2.5252905,6.3265934,2633617,"FRUITY BITES SWEETENED RICE CEREAL, FRUITY BITES"
2.0250947,2.5252905,6.3265934,2462633,"FRUITY CRISP SWEETENED RICE CEREAL, FRUITY CRISP"
2.0250947,2.5252905,6.3265934,2485981,"FRUITY DIAMONDS SWEETENED RICE CEREAL, FRUITY DIAMONDS"
2.0250947,2.5252905,6.3265934,2462358,"FRUITY DIAMONDS SWEETENED RICE CEREAL, FRUITY DIAMONDS"
2.063418,2.6476772,6.2998695,2209842,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.063418,2.6476772,6.2998695,2209845,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.0250947,2.5252905,6.3265934,2470869,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.0250947,2.5252905,6.3265934,2470929,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.8128815,3.396442,5.462636,2500515,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.0250947,2.5252905,6.3265934,2027271,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
2.2410722,2.3556247,5.557141,1728402,"FRUITY FLAVORED SWEETENED CORN CEREAL WITH MARSHMALLOWS, FRUITY"
2.0250947,2.5252905,6.3265934,2465455,"FRUITY FOSSILS SWEETENED RICE CEREAL, SWEETENED RICE"
1.8372049,2.1561782,5.481838,2482892,"FRUITY PEBBLES SWEETENED RICE CEREAL, FRUITY PEBBLES"
3.0221019,2.933673,5.4324307,2485436,"GINGERBREAD SPICE FLAVORED MULTIGRAIN CEREAL, GINGERBREAD SPICE"
2.998054,2.9022584,5.4454684,2125099,"GINGERBREAD SPICE FLAVORED MULTIGRAIN CEREAL, GINGERBREAD SPICE"
2.469367,1.8970019,3.8631113,1869800,"GLUTEN FREE WHOLE GRAIN CEREAL, COCOA SENSATION"
3.736569,3.6674619,6.9903827,2474088,"GOLDEN CORN FLAKES CEREAL, GOLDEN CORN FLAKES"
3.511179,2.7214198,3.946663,2524002,"GOLDEN FLAX SPROUTED CRUNCHY CEREAL, GOLDEN FLAX"
1.852075,2.5575528,5.8017426,2468135,"GOLDEN HONEY O'S CEREAL, GOLDEN HONEY O'S"
1.3758667,0.5482695,2.2482548,2590311,"GOLDEN HONEY WHOLE GRAIN CEREAL, GOLDEN HONEY"
1.9882635,1.5595461,3.3807983,598268,"GOLDEN QUINOA & OATS HOT CEREAL, APPLE CINNAMON"
2.4240117,1.5152973,2.0094097,1912999,"GRAB 'N GO MUESLI CEREAL, MULTI BERRY"
1.608047,2.2276566,2.271697,600438,"GRANOLA CEREAL, FLAXSEEDS, WALNUTS, PECANS, SESAME AND HAZELNUTS"
2.7179193,2.9704747,5.823964,2013118,"GREAT VALUE, CRUNCHY HONEY OATS WITH ALMONDS CEREAL"
2.345758,2.5019028,5.363688,2611293,"GREEN APPLE FLAVOR SLIME CEREAL, GREEN APPLE"
3.6657567,3.4917045,5.3013673,2633936,HAPPY O'S TOASTED WHOLE GRAIN OAT CEREAL
2.5861015,2.6793778,2.950896,2508121,"HONEY & PEANUT BUTTER CEREAL, HONEY & PEANUT BUTTER"
3.2576113,3.053339,4.109877,2594631,"HONEY ALMOND FLAX CRUNCH CEREAL , HONEY; ALMOND"
1.0569797,1.669447,1.7293743,2507454,"HONEY ALMOND GRANOLA CEREAL CLUSTERS, HONEY ALMOND"
1.8856492,1.6758634,3.7620466,2027465,"HONEY CRUNCH WHOLE GRAIN CEREAL, HONEY CRUNCH"
3.309503,4.082018,7.3638916,2634278,"HONEY GRAHAM CRUNCH CEREAL, HONEY GRAHAM CRUNCH"
3.391726,4.186481,7.5208793,2470907,"HONEY GRAHAM TOASTERS CEREAL, HONEY GRAHAM TOASTERS"
3.1962152,4.0745134,7.3344793,2482281,"HONEY GRAHAM TOASTERS CEREAL, HONEY GRAHAM TOASTERS"
2.2533202,1.9800645,3.992521,2540715,"HONEY NUT HONEST O'S CEREAL, HONEY NUT"
2.30406,2.2168713,4.4662366,2605273,"HONEY NUT HOOPS CEREAL, HONEY NUT HOOPS"
2.30406,2.2168713,4.4662366,2505604,"HONEY NUT O'S CEREAL, HONEY NUT O'S"
3.102623,3.4236193,6.601328,2470891,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS"
3.102623,3.4236193,6.601328,2470866,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS"
3.102623,3.4236193,6.601328,2470889,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS"
2.6409364,2.6979365,5.558578,2655343,"HONEY NUT TOASTED OATS CEREAL, HONEY NUT"
2.6409364,2.6979365,5.558578,2462096,"HONEY NUT TOASTED OATS CEREAL, HONEY NUT"
3.102623,3.4236193,6.601328,2474044,"HONEY NUT TOASTED OATS CEREAL, HONEY NUT"
2.2338705,1.9827656,4.454976,2470799,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
2.2338705,1.9827656,4.454976,2470880,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
2.2338705,1.9827656,4.454976,2470756,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
2.2338705,1.9827656,4.454976,2470782,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
2.2338705,1.9827656,4.454976,2470800,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
2.2649627,2.0633132,4.504714,2619393,"HONEY OAT CLUSTERS MULTI-GRAIN CEREAL, HONEY"
2.31914,2.1252217,4.5625873,1993567,"HONEY OAT CRUNCH CEREAL, HONEY OAT CRUNCH"
1.8439524,1.5303254,3.803004,2080094,"HONEY OATS & FLAKES CEREAL, HONEY OATS & FLAKES"
2.1253884,1.9726717,4.4251866,2653146,"HONEY ROASTED BUNCHES OF OATS CEREAL, HONEY ROASTED"
2.4866548,2.4962,5.1404843,2626157,"HONEY ROASTED SWEETENED WITH OATS & HONEY CEREAL, HONEY"
2.30406,2.2168713,4.4662366,1968914,"HONEY TOASTED OATS CEREAL, HONEY TOASTED OATS"
2.5105395,2.0332046,3.8426611,2340732,"HONEY TOASTED ORGANIC OAT CEREAL, HONEY TOASTED"
2.3584695,3.2050004,5.1991506,2667739,"INSTA-BOWLS CEREAL WITH MILK POWDER, MILK POWDER"
3.1172695,3.005292,5.3755517,1864065,"INSTANT MULTIGRAIN HOT CEREAL WITH FLAX, CINNAMON PLUM"
2.8782024,2.9900746,5.5514827,1923254,"INSTANT MULTIGRAIN HOT CEREAL, MAPLE & BROWN SUGAR"
1.1779218,1.5300628,2.0263777,2595877,"KELLOGG'S CRACKLIN' OAT BRAN CEREAL, 16.5 OZ"
2.1000295,2.1779966,5.685803,2107423,"KELLOGG'S, FROSTED FLAKES, FROSTED CORN FLAKE CEREAL"
2.4877977,3.29565,6.270779,2010136,"KEY FOOD, BUNCH O' CINNAMON SQUARES CEREAL"
2.7712312,3.1027508,6.2529907,2010138,"KEY FOOD, HONEY NUT TOASTED OATS CEREAL"
2.7384424,3.4611144,8.011363,2008853,"KIGGINS, YUKON GOLD, SWEETENED POPPED-CORN CEREAL"
1.8398114,1.995853,5.0262847,2251233,"KOO-KIES SWEETENED CORN CEREAL, KOO-KIES"
2.0541906,2.1483583,5.1829543,2552444,"KOO-KIES SWEETENED CORN CEREAL, KOO-KIES"
1.5790589,1.9540942,4.057672,2147870,"KOO-KIES, SNICKERDOODLE SWEETENED CORN CEREAL, SNICKERDOODLE"
2.1410089,2.048669,5.170178,2053783,"KROGER, HONEY NUT BITZ TOASTED CORN CEREAL"
3.5536094,2.9409533,5.422123,2053781,"KROGER, NUTTY NUGGETS, CRUNCHY WHEAT & BARLEY CEREAL"
2.453157,2.4116976,4.7029147,1713633,"LEAF & OLAF MARSHMALLOWS CEREAL, LEAF & OLAF MARSHMALLOWS"
2.9292922,2.7987747,4.9739347,1864051,LIGHTLY SWEETENED TOASTED WHOLE GRAIN OAT CEREAL
1.5042559,0.6406489,2.2698472,1864076,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY"
1.5042559,0.6406489,2.2698472,1864221,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY"
1.5042559,0.6406489,2.2698472,1864222,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY"
1.5042559,0.6406489,2.2698472,1864032,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY"
1.5042559,0.6406489,2.2698472,1864220,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY"
3.8773713,3.7622185,7.1961303,2473133,"LIGHTLY TOASTED CORN FLAKES CEREAL, LIGHTLY TOASTED"
0.3514315,0.7287887,2.5018034,1853133,"LINO, CHOCOLINO, INSTANT CEREAL FLAKES WITH SWEET CHOCOLATE"
2.5224419,1.3171364,2.2361202,2460914,"LOW SODIUM SPROUTED CRUNCHY CEREAL, LOW SODIUM"
1.0996522,2.344132,3.1434765,2653177,"MAGIC MAX'S CHOCOLATE CRUNCH PUFFS CEREAL, CHOCOLATE"
2.0824149,2.4954538,5.837769,2095902,"MAGIC STARS, SWEETENED OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOWS"
2.1109533,1.7863976,3.7335641,2481651,"MAPLE WAFFLE CRISP CEREAL, MAPLE WAFFLE CRISP"
2.7384424,3.4611144,8.011363,2056095,"MARKET BASKET, SWEETENED POPPED-UP CORN CEREAL"
1.9069458,1.9736018,5.197983,1979529,"MARSHMALLOW FLAVORED CHICK & BUNNY SHAPED CEREAL, MARSHMALLOW"
1.3776604,1.7864003,5.016513,2587831,"MEGA STUF OREO CEREAL, MEGA STUF OREO"
1.3776604,1.7864003,5.016513,2587832,"MEGA STUF OREO CEREAL, MEGA STUF OREO"
1.3776604,1.7864003,5.016513,2470814,"MEGA STUF OREO O'S CEREAL, OREO O'S"
1.345033,0.5090959,2.1893842,2500516,"MINI FROSTED SPOONERS CEREAL, MINI FROSTED SPOONERS"
1.345033,0.5090959,2.1893842,1864039,"MINI SPOONERS FROSTED CEREAL, MINI SPOONERS FROSTED"
2.2828908,2.7006211,4.9687533,2614503,"MINIS CRISPY, SWEETENED WHOLE WHEAT & RICE CEREAL"
6.0802417,5.431767,4.9414062,2653310,"MINT CHOCOLATE KETO FRIENDLY CEREAL, MINT CHOCOLATE"
7.5794573,8.27333,8.6561365,2585117,"MIXED BERRY ALMOND CEREAL, STRAWBERRY; RASPBERRY; ALMONDS"
2.9436302,3.126638,5.886876,2541712,"MIXED BERRY FLAKES & CLUSTERS CEREAL, MIXED BERRY"
1.8276991,1.711548,4.6725984,2103862,"MIXED BERRY INSTANT HOT CEREAL, MIXED BERRY"
5.6994777,5.1803303,6.5976934,2510614,"MIXED BERRY POWER PUFFS+ CEREAL, MIXED BERRY"
1.7078025,1.4873626,2.2871869,2489895,"MOUNTAIN MUESLI, CEREAL, CHERRY ALMOND, CHERRY ALMOND"
2.5382462,2.3067977,4.5849457,1897805,"MULTI GRAIN LIGHTLY SWEETENED CEREAL, BUFFALO RANCH"
2.4495578,2.1991324,4.5087233,2674152,"MULTI GRAIN LIGHTLY SWEETENED CEREAL, MULTI GRAIN"
3.6130114,3.5768585,6.3204327,2491096,"MULTI-GRAIN FLAKES CEREAL, MULTI-GRAIN FLAKES"
3.125742,2.7559986,5.244813,1861525,"MULTI-GRAIN MORNING O'S CEREAL, MULTI-GRAIN"
2.0836735,1.8790436,4.6032224,2596033,"NATURAL FRUIT FLAVORS JUMBO SNAX CEREAL, FRUIT"
2.2854614,2.5035744,5.512493,2596016,"NATURAL FRUIT FLAVORS SWEETENED MULTIGRAIN CEREAL, FRUIT"
2.2854614,2.5035744,5.512493,2615407,"NATURAL FRUIT FLAVORS SWEETENED MULTIGRAIN CEREAL, FRUIT"
2.2854614,2.5035744,5.512493,2092234,"NATURAL FRUIT SWEETENED MULTI-GRAIN CEREAL, FRUIT"
2.3034153,2.3574944,5.273782,2497948,"NATURAL FRUIT SWEETENED MULTIGRAIN CEREAL, NATURAL FRUIT"
3.43639,3.9767628,7.1401596,2009061,"NATURE'S PLACE, ORGANIC PEANUT BUTTER DOTS CEREAL"
3.1865478,3.142599,5.7464066,2464553,"OAT CRISPS SWEETENED MULTIGRAIN CEREAL, OAT CRISPS"
3.1865478,3.142599,5.7464066,2337731,"OAT CRISPS SWEETENED MULTIGRAIN CEREAL, OAT CRISPS"
3.1865478,3.142599,5.7464066,2603633,"OAT CRUNCH SWEETENED MULTIGRAIN CEREAL, OAT CRUNCH"
2.7077398,2.3488069,4.428118,2486389,"OAT SQUARES CRUNCHY OAT CEREAL, OAT SQUARES"
1.1671546,1.0560743,3.1856961,2560458,ORGANIC BIRTHDAY CAKE CORN OAT & RICE CEREAL
2.0799706,0.22082591,1.7395629,2081701,ORGANIC BOWLS HOT CEREAL STEEL-CUT OATS
2.2120833,1.7282269,3.9474835,2567828,"ORGANIC CINNAMON RAISIN BRAN CRUNCH CEREAL, CINNAMON"
1.752405,0.9750158,2.4883752,1956542,"ORGANIC CREAMY WHEAT HOT CEREAL, CREAMY WHEAT"
5.0580497,4.2151866,5.021725,2597177,"ORGANIC DARK CHOCOLATE KETO CEREAL, DARK CHOCOLATE"
2.4432802,2.1715868,4.961307,370638,ORGANIC FRUIT JUICE SWEETENED CORN FLAKES CEREAL
2.5419717,1.818603,2.0534494,2671886,ORGANIC HIGH FIBER OAT BRAN HOT CEREAL
2.0728178,1.6085017,3.9108305,1898983,"ORGANIC MULTIGRAIN FLAKE CEREAL, CARROT RAISING CRUNCH"
2.3248582,2.456168,4.9600263,1635905,"ORGANIC OAT, CORN, AND RICE CEREAL, COCOA BUNNIES"
2.7016706,1.9846601,3.7538226,1948686,"ORGANIC STONEGROUND FROSTED FLAKES CEREAL, FROSTED FLAKES"
3.7164922,2.8765116,4.729845,1825367,"ORIGINAL INSTANT WHOLE GRAIN HOT CEREAL, ORIGINAL"
1.4147515,0.5634241,2.192406,2125074,"ORIGINAL LIGHTLY SWEETENED WHOLE GRAIN CEREAL, ORIGINAL"
2.6823559,2.1738963,4.6126337,2497978,"ORIGINAL LIGHTLY SWEETENED WHOLE GRAIN CEREAL, ORIGINAL"
3.1865478,3.142599,5.7464066,2636708,"ORIGINAL OVEN TOASTED OATS CEREAL SQUARES, ORIGINAL"
1.8421717,0.95072246,2.4259727,1864227,"ORIGINAL QUICK COOKING HOT WHEAT CEREAL, ORIGINAL"
1.8421717,0.95072246,2.4259727,2470793,"ORIGINAL QUICK COOKING HOT WHEAT CEREAL, ORIGINAL"
1.8421717,0.95072246,2.4259727,1864228,"ORIGINAL QUICK COOKING HOT WHEAT CEREAL, ORIGINAL"
3.5445995,3.462016,5.6492987,2460787,"ORIGINAL TOASTED OATS CEREAL, ORIGINAL TOASTED OATS"
