PC1,PC2,PC3,PC4,PC5,fdc_id,description
-1.1017173608723254,-0.6396475573754972,0.7173904016181128,-0.024992067575032802,0.6033419295441824,2015799,CEREAL
-1.3838390615095424,-0.04558275695623834,0.7427959687803131,-0.06299454365203098,0.592841204009621,2089087,CEREAL
-2.25077482481015,0.7199304598003393,0.08389625672975076,0.07251145812531305,-0.016138133636798346,2089083,CEREAL
-0.6582133420058578,-1.5566530155130398,1.0711510660112598,0.2874567175454615,0.5561748953982381,1928911,CEREAL
-1.9888069720412775,1.434937380260448,-0.08029965873700251,0.08206313473939741,-0.018471358617587027,2587822,CEREAL
-1.1277909235701546,-1.023342440026908,0.5458807992889739,-0.35184156168610614,0.8304198404830194,2153366,CEREAL
-1.8137538308583991,-0.45224246417397646,-0.027674367017950383,1.302670490376146,-0.23535192408236238,2093405,CEREAL
-0.6853891906691981,-0.6693010911714017,0.8989229418350462,-0.24296310105708335,0.34431575881148896,370659,CEREAL
-1.1532856297932428,-1.1266234550909373,0.8271490052519563,-0.3059630009486507,1.4138013715244035,604467,CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2175897,CEREAL
-1.7788366048228432,-0.4991410295542658,0.12534278942817983,1.242807879589715,-0.059112002248112284,2107140,CEREAL
0.6067275692269227,-1.1873263123367725,0.20901085989320276,-0.2316090670704098,-0.2732822178566414,2079252,CEREAL
-1.8661561468892998,0.7840895686463271,0.43026558606318094,0.8442881511997739,0.28019461955725006,2477386,CEREAL
-2.2761024346292307,1.0518968679276415,-0.4145257499871729,-0.4621824970439337,-0.8410278864597494,2149323,CEREAL
-1.8137538308583991,-0.45224246417397646,-0.027674367017950383,1.302670490376146,-0.23535192408236238,1747324,CEREAL
-0.07044972200589884,-1.743669520880901,0.8095180724785317,0.5971990596692068,0.36542387479738364,2487953,CEREAL
-2.2770744366673368,1.4224260145326597,-0.33604324939948194,-0.7407964995123484,-1.07350712497735,2487964,CEREAL
-1.926323620635879,1.0454780049357548,0.06445278597315023,-0.41790490247519185,-0.09932316757953481,2487962,CEREAL
-2.2393964741776653,0.6802131721474859,-0.1914526451021586,0.21345503884888709,-0.34878206615796,2124897,CEREAL
-1.4461370442912753,-0.2649505697345467,0.2653944722956389,-0.18207760993387784,-0.7467282870851161,370639,CEREAL
-2.25077482481015,0.7199304598003393,0.08389625672975076,0.07251145812531305,-0.016138133636798346,1912504,CEREAL
-1.1289806602614814,-0.9615703097967463,0.5053610893471862,-0.27946649786644123,0.8712351462694827,1947654,CEREAL
-1.9138390075459164,1.4781412937831193,-0.08510063684412611,0.08553626350742527,-0.003265864677460369,2640903,CEREAL
-0.5067767552587231,1.7747227573692643,0.16142881390357633,0.2763692488686536,-0.31827296913621256,2471601,CEREAL
-0.832725420850935,-0.25173321832784334,0.7168696397700425,0.9471438943847116,-0.026406625054991605,2475884,CEREAL
-1.1277909235701546,-1.023342440026908,0.5458807992889739,-0.35184156168610614,0.8304198404830194,2171323,CEREAL
-1.2050438399386525,2.07867030224995,0.04124611733346193,0.4880598582762271,0.6170689201067978,2061918,CEREAL
-0.04492948595103627,-1.6011569117429896,2.040966553985397,0.11204457926530062,0.7680915868985846,2015808,CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2175566,CEREAL
-0.055801305018053034,-0.9321570730023222,0.7310454788418561,0.8011153857214847,-0.27450235234301523,2175882,CEREAL
-1.7102362097675028,0.38984602820017333,0.6723426093986107,1.1603703397428289,0.4947920804347635,2674184,CEREAL
-1.1289806602614814,-0.9615703097967463,0.5053610893471862,-0.27946649786644123,0.8712351462694827,1967905,CEREAL
-1.5382871394766957,-0.003181059757392612,0.41015133503874174,-0.24853520847533586,0.17661971338458132,2089093,CEREAL
-2.2761024346292307,1.0518968679276415,-0.4145257499871729,-0.4621824970439337,-0.8410278864597494,2155925,CEREAL
